編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLNKPHGGFBJ48CC,10,58.22,本共有部份之項目有防空避難室兼停車空間、樓梯間、水箱、機房、停車空間及供公眾停車空間、管理員室、頂蓋型廣場式開放空間、健身娛樂室等８項,鋼筋混凝土造,100年11月28日,十九層,
RPQOMLNKPHGGFBJ38CC,11,66.96,住家用,鋼筋混凝土造,99年12月14日,十五層,
RPQOMLNKPHGGFBJ38CC,11,45.48,本共有部分之項目有防空避難室、停車空間、垃圾處理室、管理空間、廣場式開放空間、蓄水池、消防泵浦室等七項,鋼筋混凝土造,99年12月14日,十五層,
RPQOMLNKPHGGFBJ38CC,11,18.33,本共有部分之項目有梯間等一項,鋼筋混凝土造,99年12月14日,十五層,
RPUPMLNKQHGGFBJ98CC,19,24.81,商業用,鋼筋混凝土造,91年6月27日,十一層,
RPUPMLNKQHGGFBJ98CC,19,12.76,共有部分,鋼筋混凝土造,91年6月27日,十一層,
RPUPMLNKQHGGFBJ98CC,19,4.63,共有部分,鋼筋混凝土造,91年6月27日,十一層,
RPPPMLSKQHGGFBJ98CC,4,152.81,廠房,鋼筋混凝土造,106年7月12日,十三層,
RPPPMLSKQHGGFBJ98CC,4,1.57,廠房,鋼筋混凝土造,106年7月12日,十三層,
RPPPMLSKQHGGFBJ98CC,4,23.39,本共有部分之項目有（梯廳）、雨遮等二項,鋼筋混凝土造,106年7月12日,十三層,
RPPPMLSKQHGGFBJ98CC,4,47.53,本共有部分之項目有（附屬空間、管委會、停車位、水箱、機械室）、台電配電室、梯廳等七項,鋼筋混凝土造,106年7月12日,十三層,
RPPPMLSKQHGGFBJ98CC,4,.56,本共有部分之項目有（防空避難室兼停車空間）等一項,鋼筋混凝土造,106年7月12日,十三層,
RPPPMLSKQHGGFBJ98CC,4,56.81,本共有部分之項目有（停車空間）、梯廳 等二項,鋼筋混凝土造,106年7月12日,十三層,
RPSNMLKLQHGGFBJ38CC,8,465.24,工業用,鋼筋混凝土造,102年3月18日,十層,
RPTNMLTKQHGGFBJ66CC,13,20.72,商業用,鋼筋混凝土造,97年6月19日,八層,
RPTNMLTKQHGGFBJ66CC,13,10.21,共有部分,鋼筋混凝土造,97年6月19日,八層,
RPVNMLTKQHGGFBJ86CC,6,106.92,住家用,鋼筋混凝土造,104年9月1日,十四層,
RPVNMLTKQHGGFBJ86CC,6,37.01,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、垃圾貯存空間、樓電梯間、機房、水箱等七項。,鋼筋混凝土造,104年9月1日,十四層,
RPVNMLTKQHGGFBJ86CC,6,21.41,本共有部分之項目有樓電梯間等一項。,鋼筋混凝土造,104年9月1日,十四層,
RPUOMLKLQHGGFBJ68CC,5,87.41,住家用,鋼筋混凝土造,105年6月8日,二十七層,
RPUOMLKLQHGGFBJ68CC,5,26.98,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,
RPUOMLKLQHGGFBJ68CC,5,44.19,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,
RPXNMLTKQHGGFBJ07CC,13,119.92,住家用,鋼筋混凝土造,98年1月13日,十四層,
RPXNMLTKQHGGFBJ07CC,13,115.37,共有部分,鋼筋混凝土造,98年1月13日,十四層,
