鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100724,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.1,2,2,1,有,無,4460000,49169,坡道平面,33.73,1000000,,RPUNMLLKQHGGFAO88CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,34.17,,一般農業區,甲種建築用地,1100725,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.57,3,2,2,有,無,6630000,50340,坡道平面,33.73,1000000,,RPVNMLLKQHGGFAO98CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,33.89,,一般農業區,甲種建築用地,1100730,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.76,3,2,2,有,無,6440000,48996,坡道平面,33.73,1000000,,RPWNMLLKQHGGFAO09CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,32.2,,一般農業區,甲種建築用地,1100730,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.25,3,2,2,有,無,6510000,50781,坡道平面,33.73,1050000,,RPXNMLLKQHGGFAO56CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100730,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3350000,47606,,0.0,0,,RPOOMLLKQHGGFAO38CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,33.89,,一般農業區,甲種建築用地,1100806,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,147.82,3,2,2,有,無,6590000,49896,坡道平面,36.79,1050000,,RPPOMLLKQHGGFAO48CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100806,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3270000,46469,,0.0,0,,RPROMLLKQHGGFAO68CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100806,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3270000,46469,,0.0,0,,RPSOMLLKQHGGFAO78CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100730,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3350000,47606,,0.0,0,,RPXOMLLKQHGGFAO66CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100715,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3280000,46611,,0.0,0,,RPPNMLMKQHGGFAO48CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100726,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3440000,48884,,0.0,0,,RPRNMLMKQHGGFAO68CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100803,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3390000,48174,,0.0,0,,RPSNMLMKQHGGFAO78CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100808,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3130000,44479,,0.0,0,,RPTNMLMKQHGGFAO88CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市士林北路,58.9,,鄉村區,乙種建築用地,1100804,土地3建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,203.53,4,3,3,有,無,16530000,81217,,0.0,0,,RPOOMLMKQHGGFAO48CB,山本耀-富町
新竹市,房地(土地+建物)+車位,新竹市新竹市延平路三段,16.26,住,,,1100724,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.2,2,2,2,有,無,5980000,55244,坡道平面,19.58,1250000,,RPQNMLMKQHGGFAO68DB,春福禾美
新竹市,房地(土地+建物)+車位,新竹市新竹市延平路三段,21.75,住,,,1100724,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.73,3,2,2,有,無,7650000,51249,坡道平面,17.85,1250000,,RPRNMLMKQHGGFAO78DB,春福禾美
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,145.85,,山坡地保育區,丙種建築用地,1100722,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,227.34,3,2,3,有,無,14880000,65453,,0.0,0,,RPXOMLNKQHGGFAO96DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,113.48,,山坡地保育區,丙種建築用地,1100723,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.24,3,2,3,有,無,10280000,60033,,0.0,0,,RPOPMLNKQHGGFAO78DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,92.66,,山坡地保育區,丙種建築用地,1100723,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.26,3,2,3,有,無,9980000,58274,,0.0,0,,RPPPMLNKQHGGFAO88DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,111.27,,山坡地保育區,丙種建築用地,1100724,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.43,3,2,3,有,無,10280000,60318,,0.0,0,,RPQPMLNKQHGGFAO98DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,111.2,,山坡地保育區,丙種建築用地,1100724,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.39,3,2,3,有,無,10280000,60332,,0.0,0,,RPTPMLNKQHGGFAO66DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,121.32,,山坡地保育區,丙種建築用地,1100724,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.43,3,2,3,有,無,10280000,60318,,0.0,0,,RPUPMLNKQHGGFAO76DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,124.03,,山坡地保育區,丙種建築用地,1100724,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,208.46,3,2,3,有,無,14180000,68023,,0.0,0,,RPVPMLNKQHGGFAO86DB,森Villa
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,177.08,,山坡地保育區,丙種建築用地,1100727,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,227.34,3,2,3,有,無,15580000,68532,,0.0,0,,RPWPMLNKQHGGFAO96DB,森Villa
