鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090801,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11700000,91942,坡道平面,36.0,1750000,,RPTNPLOKKIGGFAH18CB,百川水硯,D棟1-13F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090731,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11600000,90556,坡道平面,36.0,1800000,,RPUNPLOKKIGGFAH28CB,百川水硯,D棟1-14F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090801,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11800000,92866,坡道平面,36.0,1750000,,RPVNPLOKKIGGFAH38CB,百川水硯,D棟1-15F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,15.15,住,,,1091217,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.43,2,2,1,有,無,10300000,92890,坡道平面,36.0,1900000,,RPWNPLOKKIGGFAH48CB,百川水硯,D棟2-2F號
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路三民段227地號,19.19,住,,,1101202,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.62,3,2,2,有,無,15580000,108718,坡道平面,28.79,1900000,,RPXNPLOKKIGGFAH58CB,合康檜邑,B棟2-11F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,15.15,住,,,1090819,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.43,2,2,1,有,無,10000000,90678,坡道平面,36.0,1800000,,RPOOPLOKKIGGFAH77CB,百川水硯,D棟2-3F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,15.15,住,,,1091004,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.43,2,2,1,有,無,10210000,93000,坡道平面,36.0,1800000,,RPPOPLOKKIGGFAH87CB,百川水硯,D棟2-4F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,15.15,住,,,1091102,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.43,2,2,1,有,無,10470000,94769,坡道平面,36.0,1900000,,RPQOPLOKKIGGFAH97CB,百川水硯,D棟2-5F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,15.15,住,,,1090927,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.43,2,2,1,有,無,10290000,93885,坡道平面,36.0,1800000,,RPROPLOKKIGGFAH08CB,百川水硯,D棟2-6F號
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路三民段227地號,13.68,住,,,1101203,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.51,2,2,2,有,無,11100000,104770,坡道平面,27.79,1700000,,RPSOPLOKKIGGFAH18CB,合康檜邑,A棟3-12F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中興里25鄰保定三街89巷1號,30.78,住,,,1090822,土地1建物1車位1,一層,15,店面(店鋪),住商用,鋼筋混凝土造,,191.32,0,0,1,有,無,17860000,98395,坡道平面,28.1,1800000,,RPTOPLOKKIGGFAH28CB,百川凱硯,D棟S-07號
