編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLPKKIGGFDH08CC,3,63.82,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間、附屬停車空間、附屬管委會空間）、梯間、水箱、機械室等八項,鋼筋混凝土造,107年11月22日,十五層,
RPSPMLPKKIGGFDH48CC,25,80.90,住家用,鋼筋混凝土造,85年11月6日,十二層,
RPSPMLPKKIGGFDH48CC,25,14.97,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPSPMLPKKIGGFDH48CC,25,10.45,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPRPMLPKKIGGFDH38CC,19,95.70,國民住宅,鋼筋混凝土造,92年2月19日,十四層,
RPRPMLPKKIGGFDH38CC,19,19.48,梯間、水塔,鋼筋混凝土造,92年2月19日,十四層,
RPRPMLPKKIGGFDH38CC,19,45.70,防空避難室兼停車空間,鋼筋混凝土造,92年2月19日,十四層,
RPPQMLPKKIGGFDH28CC,25,76.11,住家用,鋼筋混凝土造,85年11月6日,十二層,
RPPQMLPKKIGGFDH28CC,25,11.12,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPPQMLPKKIGGFDH28CC,25,10.44,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPUPMLPKKIGGFDH68CC,25,73.89,住家用,鋼筋混凝土造,85年8月20日,八層,
RPUPMLPKKIGGFDH68CC,25,7.42,樓梯間、機房、水箱,鋼筋混凝土造,85年8月20日,八層,
RPUPMLPKKIGGFDH68CC,25,15.18,防空避難室兼停車場,鋼筋混凝土造,85年8月20日,八層,
RPUPMLPKKIGGFDH68CC,25,1.89,休閒室、樓梯,鋼筋混凝土造,85年8月20日,八層,
RPUPMLPKKIGGFDH68CC,25,25.79,停車場,鋼筋混凝土造,85年8月20日,八層,
RPRQMLPKKIGGFDH48CC,28,181.25,住家用,鋼筋混凝土造,82年12月4日,四層,
RPUQMLPKKIGGFDH78CC,19,95.89,住家用,鋼筋混凝土造,92年2月19日,十四層,
RPUQMLPKKIGGFDH78CC,19,19.48,梯間、水塔,鋼筋混凝土造,92年2月19日,十四層,
RPUQMLPKKIGGFDH78CC,19,45.70,防空避難室兼停車空間,鋼筋混凝土造,92年2月19日,十四層,
RPXPMLPKKIGGFAH68CC,27,23.68,住家用,鋼筋混凝土造,84年4月19日,十九層,
RPXPMLPKKIGGFAH68CC,27,4.17,共有部份,鋼筋混凝土造,84年4月19日,二十層,
RPXPMLPKKIGGFAH68CC,27,.82,共有部份,鋼筋混凝土造,84年4月19日,十九層,
RPROMLPKKIGGFAH97CC,28,54.29,住商用,鋼筋混凝土造,83年2月26日,五層,
RPWQMLPKKIGGFDH98CC,25,82.95,住家用,鋼筋混凝土造,85年10月14日,五層,
RPWQMLPKKIGGFDH98CC,25,6.22,樓梯間、機房、水箱,鋼筋混凝土造,85年10月14日,五層,
RPOQMLPKKIGGFAH87CC,7,65.00,住家用,鋼筋混凝土造,104年2月5日,十五層,
