鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
仁德區,房地(土地+建物),臺南市仁德區德崙路,11.92,商,,,1100910,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.19,2,2,1,有,無,6150000,69736,,0.0,0,,RPPNMLLKRHGGFID18CB,和謙,A棟03號
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路,16.33,商,,,1100910,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.58,3,2,2,有,無,9730000,69079,坡道平面,29.27,1350000,,RPQNMLLKRHGGFID28CB,和謙,B棟02號
善化區,房地(土地+建物),臺南市善化區北小新,38.07,住,,,1100908,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.82,3,2,2,有,無,5450000,58090,,0.0,0,,RPPNMLLKRHGGFHD08CB,齊全1,B棟2樓B2號
安定區,房地(土地+建物)+車位,臺南市安定區港口里346-10號,34.66,,鄉村區,乙種建築用地,1100821,土地2建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.29,3,2,2,有,無,7450000,64480,坡道平面,12.81,1100000,,RPXOMLLKRHGGFHD98CB,拾得3,A棟1號
安定區,房地(土地+建物),臺南市安定區港口里346-10號,24.33,,鄉村區,乙種建築用地,1100825,土地2建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.84,2,2,2,有,無,4680000,60123,,0.0,0,,RPRPMLLKRHGGFHD48CB,拾得3,A棟8號
安定區,房地(土地+建物),臺南市安定區港口里346-10號,24.33,,鄉村區,乙種建築用地,1091113,土地2建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.84,2,2,2,有,無,3940000,50617,,0.0,0,,RPUPMLLKRHGGFHD78CB,拾得3,A棟8號
安定區,房地(土地+建物)+車位,臺南市安定區港口里346-10號,33.81,,鄉村區,乙種建築用地,1100226,土地2建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.57,3,2,2,有,無,6770000,59211,坡道平面,12.81,1100000,,RPWPMLLKRHGGFHD98CB,拾得3,A棟5號
安定區,房地(土地+建物),臺南市安定區港口里346-10號,33.28,,鄉村區,乙種建築用地,1100130,土地2建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.86,3,2,2,有,無,5580000,52218,,0.0,0,,RPXPMLLKRHGGFHD09CB,拾得3,A棟6號
安定區,房地(土地+建物),臺南市安定區港口里346-10號,32.59,,鄉村區,乙種建築用地,1100120,土地2建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.6,3,2,2,有,無,5550000,53059,,0.0,0,,RPOQMLLKRHGGFHD28CB,拾得3,A棟3號
安定區,房地(土地+建物)+車位,臺南市安定區港口里346-10號,24.33,,鄉村區,乙種建築用地,1100630,土地2建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.84,2,2,2,有,無,5000000,61510,坡道平面,12.81,1000000,,RPPQMLLKRHGGFHD38CB,拾得3,A棟8號
北區,房地(土地+建物)+車位,臺南市北區小北段1071地號,7.89,住,,,1090913,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.82,2,1,1,有,無,6710000,77618,坡道機械,6.61,950000,,RPPNMLLKRHGGFAD37CB,允將花園城市,I棟0號
北區,房地(土地+建物)+車位,臺南市北區小北段1071地號,8.07,住,,,1090921,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.55,2,1,1,有,無,6990000,73786,坡道平面,24.79,1400000,,RPQNMLLKRHGGFAD47CB,允將花園城市,J棟0號
北區,房地(土地+建物)+車位,臺南市北區小北段1071地號,7.85,住,,,1090916,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.35,2,1,1,有,無,6880000,75856,坡道平面,24.79,1300000,,RPRNMLLKRHGGFAD57CB,允將花園城市,H棟0號
北區,房地(土地+建物)+車位,臺南市北區小北段1071地號,8.07,住,,,1090922,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.55,2,1,1,有,無,6870000,73522,坡道平面,24.79,1300000,,RPSNMLLKRHGGFAD67CB,允將花園城市,J棟0號
