鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南區,房地(土地+建物),臺中市南區學府路１４２號３樓之１,9.92,住,,,1101022,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,148.88,3,2,2,有,有,有,14000,94,,0.0,0,此為社會住宅包租代管,RPWPMLRKJIGGFAB08CC
太平區,建物,臺中市太平區樹孝路３２１巷９號１２樓,0.0,住,,,1101027,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0810812,106.99,3,2,2,有,無,有,15000,140,,0.0,0,,RPRNMLRKJIGGFJB28CC
豐原區,房地(土地+建物),臺中市豐原區三豐路二段１９５號、１９７號、１９９號,1368.77,住,,,1101116,土地4建物3車位0,見其他登記事項,3,店面(店鋪),店舖、住宅、停車空間,鋼筋混凝土造,1090923,949.57,0,0,0,無,無,無,180000,190,,0.0,0,外牆作為廣告使用。；,RPQOMLRKJIGGFDB67CC
大里區,房地(土地+建物),臺中市大里區東榮路６０９號,199.17,住,,,1101105,土地1建物1車位0,全,5,透天厝,人行道．停車空間．店舖．住宅．辦公室,鋼筋混凝土造,0940112,585.85,6,5,5,有,無,無,110000,188,,0.0,0,,RPROMLRKJIGGFIB28CC
霧峰區,房地(土地+建物),臺中市霧峰區柳豐路３４０號,79.8,,特定農業區,甲種建築用地,1101117,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820901,32.78,4,2,3,有,無,無,10000,305,,0.0,0,,RPRPMLSKJIGGFIB48CC
大里區,建物,臺中市大里區永隆五街３號３樓,0.0,住,,,1101117,土地0建物1車位0,全,5,透天厝,辦公室、防空避難室、儲藏室、機電室、停車空間、補習（訓練）班、空調機房、機電設備空間,鋼筋混凝土造,0951214,244.8,3,0,0,有,無,無,40000,163,,0.0,0,,RPUPMLSKJIGGFIB78CC
大里區,房地(土地+建物),臺中市大里區長興三街９-４號,23.23,住,,,1101106,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0791010,107.88999999999999,3,2,2,有,有,有,12500,116,,0.0,0,社會住宅包租代管公會版。,RPORMLSKJIGGFIB38CC
太平區,房地(土地+建物),臺中市太平區東方二街１８巷１１弄１１號,72.08,,山坡地保育區,丙種建築用地,1101022,土地1建物1車位0,全,4,透天厝,住宅、梯間,鋼筋混凝土造,0861103,156.62,4,2,3,有,有,有,21000,134,,0.0,0,此為社會住宅包租代管,RPXNMLSKJIGGFJB98CC
中區,建物,臺中市中區中華路一段１０８號壹樓及地下室,0.0,其他,,,1101112,土地0建物1車位0,見其他登記事項,4,店面(店鋪),住商用,見其他登記事項,0640820,78.72,1,0,0,無,無,無,12000,152,,0.0,0,,RPSNMLSKJIGGFAB57CC
西區,房地(土地+建物),臺中市西區福龍街３９號７樓之８,9.96,住,,,1101103,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831216,86.99000000000001,2,1,1,有,有,有,13500,155,,0.0,0,,RPSOMLSKJIGGFAB67CC
西區,房地(土地+建物),臺中市西區民生路１３５號１４樓之１３,2.6,商,,,1101022,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850119,43.55,1,0,1,有,有,有,7000,161,,0.0,0,此為社會住宅包租代管,RPPPMLSKJIGGFAB47CC
中區,房地(土地+建物),臺中市中區中華路一段１２１號１６樓之７,1.65,住,,,1101103,土地1建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,34.42,1,0,1,有,有,有,8000,232,,0.0,0,社會住宅包租代管公會版。,RPQPMLSKJIGGFAB57CC
南區,房地(土地+建物),臺中市南區復興路二段３４號１０樓之４,4.18,商,,,1101025,土地1建物1車位0,十層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830526,66.39,1,0,1,有,有,有,11500,173,,0.0,0,,RPTPMLSKJIGGFAB87CC
西屯區,房地(土地+建物),臺中市西屯區中平路４１１號,58.03,住,,,1101103,土地1建物1車位0,一層,4,店面(店鋪),人行道，店舖，住宅，梯間,鋼筋混凝土造,0920829,49.14,0,0,0,無,無,無,17000,346,,0.0,0,,RPQNMLSKJIGGFCB57CC
南屯區,建物,臺中市南屯區大光街１１９號四樓之１０,9.92,住,,,1101117,土地0建物0車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,78.88,3,2,2,有,有,有,19000,241,坡道機械,0.0,0,,RPWNMLSKJIGGFCB18CC
西屯區,建物,臺中市西屯區福星北一街３３號,0.0,住,,,1101031,土地0建物0車位0,一層,5,店面(店鋪),住宅、停車空間、樓梯間,鋼筋混凝土造,1010119,96.66,0,1,1,有,無,無,15000,155,,0.0,0,,RPQOMLSKJIGGFCB67CC
